bic_8,bic,bank
NBADAEAA,NBADAEAARUW,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAASHA,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAASHB,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAASHM,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAASIA,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAASLM,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAASSD,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAASYN,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAASZR,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAATFN,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAATFO,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAAUAQ,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAAVOS,FIRST ABU DHABI BANK PJSC
NBADAEAA,NBADAEAAXXX,FIRST ABU DHABI BANK PJSC
NBADAEAB,NBADAEABXXX,FIRST ABU DHABI BANK PJSC
NBFUAEAF,NBFUAEAFAUH,NATIONAL BANK OF FUJAIRAH
NBFUAEAF,NBFUAEAFDXB,NATIONAL BANK OF FUJAIRAH
NBFUAEAF,NBFUAEAFFUJ,NATIONAL BANK OF FUJAIRAH
NBFUAEAF,NBFUAEAFJBA,NATIONAL BANK OF FUJAIRAH
NBFUAEAF,NBFUAEAFSHJ,NATIONAL BANK OF FUJAIRAH
NBFUAEAF,NBFUAEAFXXX,NATIONAL BANK OF FUJAIRAH
NBOBAEAA,NBOBAEAATOP,NATIONAL BANK OF BAHRAIN
NBOBAEAA,NBOBAEAAXXX,NATIONAL BANK OF BAHRAIN
NBOKAEA2,NBOKAEA2XXX,NATIONAL BANK OF KUWAIT S.A.K.P (DIFC BRANCH)
NBOKAEAD,NBOKAEADXXX,NATIONAL BANK OF KUWAIT (S.A.K.).
NBOMAEAD,NBOMAEADXXX,NATIONAL BANK OF OMAN (S.A.O.G)
NBSHAEAS,NBSHAEASXXX,SHARJAH ISLAMIC BANK
NILBAEAA,NILBAEAAXXX,EL-NILEIN BANK
NPSCAEA2,NPSCAEA2XXX,NYMCARD PAYMENT SERVICES LLC
NRAKAEAK,NRAKAEAKXXX,"NATIONAL BANK OF RAS AL-KHAIMAH,THE"
NSHOAEA1,NSHOAEA1XXX,NAEEM SHARES AND BONDS
OCCDAEA1,OCCDAEA1XXX,OASIS CRESCENT CAPITAL DIFC LIMITED
OECOAEAD,OECOAEADXXX,ORIENT EXCHANGE CO.(L.L.C.)
PCBCAEAD,PCBCAEADXXX,CHINA CONSTRUCTION BANK CORPORATION
PCFIAEA1,PCFIAEA1XXX,PROMETHEUS CAPITAL FINANCE LIMITED
PCFIAEAB,PCFIAEABXXX,PROMETHEUS CAPITAL FINANCE LIMITED
PRELAEA1,PRELAEA1XXX,PRIME EMIRATES L.L.C
PUNBAEAD,PUNBAEADXXX,PUNJAB NATIONAL BANK
RAECAEAD,RAECAEADXXX,REDHA AL ANSARI EXCHANGE
RDEXAEA1,RDEXAEA1XXX,AL RASHEED EXCHANGE
REYLAEAD,REYLAEADIFC,REYL FINANCE (MEA) LTD
REYLAEAD,REYLAEADXXX,REYL FINANCE (MEA) LTD
ROYCAEA1,ROYCAEA1XXX,ROYAL BANK OF CANADA
SAMBAEAC,SAMBAEACXXX,THE SAUDI NATIONAL BANK
SAMBAEAD,SAMBAEADXXX,THE SAUDI NATIONAL BANK
SBINAEAD,SBINAEADXXX,STATE BANK OF INDIA
SCBLAEAD,SCBLAEADABD,STANDARD CHARTERED BANK
SCBLAEAD,SCBLAEADDIF,STANDARD CHARTERED BANK
SCBLAEAD,SCBLAEADWMO,STANDARD CHARTERED BANK
SCBLAEAD,SCBLAEADXXX,STANDARD CHARTERED BANK
SFBLAEA2,SFBLAEA2XXX,SICO FINANCIAL BROKERAGE L.L.C.
SHARAEAS,SHARAEASXXX,BANK OF SHARJAH
SHBKAEAD,SHBKAEADXXX,SHINHAN BANK CO LTD DUBAI BRANCH
SHCPAEAD,SHCPAEADXXX,SHUAA CAPITAL PSC
SHEXAEA1,SHEXAEA1XXX,SHARAF EXCHANGE LLC
SIFEAEA1,SIFEAEA1XXX,SHARJAH ISLAMIC FINANCIAL SERVICES LLC
SMBCAEAD,SMBCAEADXXX,SUMITOMO MITSUI BANKING CORPORATION
SOGEAEAD,SOGEAEADXXX,SOCIETE GENERALE DIFC BRANCH
SRAJAEAA,SRAJAEAAXXX,SIRAJ FINANCE PJSC
SRRPAEA2,SRRPAEA2XXX,STP PARTNERS LIMITED
TBRAAEA1,TBRAAEA1XXX,TABRA AND AL NIBAL EXCHANGE
TCARAEAD,TCARAEADXXX,AL ROSTAMANI INTERNATIONAL EXCHANGE L.L.C.
TCTLAEAD,TCTLAEADXXX,TRADE CAPITAL LLC
TIBIAEAD,TIBIAEADXXX,TABARAK INVESTMENT CAPITAL LIMITED
TRWIAEA2,TRWIAEA2XXX,TRANSFERWISE NUQUD LTD
UAEXAEAA,UAEXAEAAXXX,U.A.E. EXCHANGE CENTER LLC
UARBAEAA,UARBAEAAXXX,UNITED ARAB BANK
UBINAEAD,UBINAEADXXX,UNION BANK OF INDIA DIFC BRANCH
UECEAEAD,UECEAEADXXX,UNIVERSAL EXCHANGE CENTER
UIBLAEA1,UIBLAEA1XXX,UNITED INVESTMENT BANK LTD.
UMMQAEAD,UMMQAEADFXD,NATIONAL BANK OF UMM AL QAIWAIN PSC
UMMQAEAD,UMMQAEADXXX,NATIONAL BANK OF UMM AL QAIWAIN PSC
UNILAEAD,UNILAEADCPU,UNITED BANK LTD.
UNILAEAD,UNILAEADTFC,UNITED BANK LTD.
UNILAEAD,UNILAEADTRY,UNITED BANK LTD.
UNILAEAD,UNILAEADXXX,UNITED BANK LTD.
UTIBAEA1,UTIBAEA1XXX,AXIS BANK LIMITED(FORMERLY UTI BANK
VFFIAEA2,VFFIAEA2XXX,VFX FINANCIAL (DIFC) LIMITED
WDMEAEA1,WDMEAEA1XXX,HSBC FINANCIAL SERVICES (MIDDLE EAST) LIMITED
WINJAEAA,WINJAEAAXXX,WAHA INVESTMENT PJSC
WIOBAEAD,WIOBAEADXXX,WIO BANK P.J.S.C.
WIVPAEAA,WIVPAEAAXXX,WORLD INVESTMENTS P.S.C.
WSEEAEAD,WSEEAEADXXX,WALL STREET EXCHANGE CENTRE LLC
WWCEAEAA,WWCEAEAAXXX,BLUE REMIT LIMITED
ZANDAEAA,ZANDAEAA008,ZAND BANK P.J.S.C.
ZANDAEAA,ZANDAEAAXXX,ZAND BANK P.J.S.C.
ZETDAEA1,ZETDAEA1XXX,ZFP EQUITY TRADING (DUBAI) LIMITED
