bic_8,bic,bank
MHCBJPJ8,MHCBJPJ8XXX,"MIZUHO BANK, LTD."
MHCBJPJT,MHCBJPJTCLS,"MIZUHO BANK, LTD."
MHCBJPJT,MHCBJPJTXXX,"MIZUHO BANK, LTD."
MHSCJPJ2,MHSCJPJ2XXX,"MIZUHO SECURITIES CO.,LTD"
MHSCJPJT,MHSCJPJTXXX,"MIZUHO SECURITIES CO.,LTD"
MIEBJPJT,MIEBJPJTXXX,"SAN JU SAN BANK, LTD."
MIKIJPJ1,MIKIJPJ1XXX,MIKI SECURITIES CO
MINPJPJ1,MINPJPJ1XXX,"THE MINAMI-NIPPON BANK,LTD."
MINXJPJ1,MINXJPJ1XXX,MINEX CORPORATION
MISCJPJ2,MISCJPJ2XXX,"MITA SECURITIES CO., LTD"
MISRJPJ1,MISRJPJ1XXX,"MITSUI SUMITOMO INSURANCE CO., LTD."
MISSJPJ1,MISSJPJ1XXX,"RETELA CREA SECURITIES CO.,LTD"
MITSJPJ1,MITSJPJ1XXX,"MITO SECURITIES CO., LTD."
MITYJPJ1,MITYJPJ1XXX,"THE MIYAZAKI TAIYO BANK, LTD."
MIYAJPJT,MIYAJPJTXXX,THE MIYAZAKI BANK LIMITED
MLCOJPJD,MLCOJPJDXXX,"BOFA SECURITIES JAPAN CO., LTD."
MLCOJPJT,MLCOJPJTJES,"BOFA SECURITIES JAPAN CO., LTD."
MLCOJPJT,MLCOJPJTJGB,"BOFA SECURITIES JAPAN CO., LTD."
MLCOJPJT,MLCOJPJTSDI,"BOFA SECURITIES JAPAN CO., LTD."
MLCOJPJT,MLCOJPJTTSY,"BOFA SECURITIES JAPAN CO., LTD."
MLCOJPJT,MLCOJPJTXXX,"BOFA SECURITIES JAPAN CO., LTD."
MLCOJPJX,MLCOJPJXXXX,"BOFA SECURITIES JAPAN CO., LTD."
MMLIJPJ1,MMLIJPJ1XXX,TAIJU LIFE INSURANCE COMPANY LTD
MNXIJPJ1,MNXIJPJ1XXX,"MONEX, INC."
MOFXJPJ1,MOFXJPJ1XXX,"MONEX SECURITIES CO., LTD"
MOHOJPJ1,MOHOJPJ1XXX,MOUNTAIN HOLDINGS GK
MOJAJPJ1,MOJAJPJ1XXX,MOODY'S (JAPAN) K.K.
MOJMJPJ1,MOJMJPJ1XXX,MOODY'S SF JAPAN K.K. (MSFJ) 20TH F
MSAMJPJ1,MSAMJPJ1XXX,"MORGAN STANLEY ASSET AND INVESTMENT TRUST MANAGEMENT CO., LIMITED"
MSPIJPJ1,MSPIJPJ1XXX,"MITSUI SUMITOMO PRIMARY LIFE INSURANCE COMPANY, LIMITED"
MSTKJPJX,MSTKJPJXCII,"MORGAN STANLEY MUFG SECURITIES CO., LTD."
MSTKJPJX,MSTKJPJXCLS,"MORGAN STANLEY MUFG SECURITIES CO., LTD."
MSTKJPJX,MSTKJPJXFXO,"MORGAN STANLEY MUFG SECURITIES CO., LTD."
MSTKJPJX,MSTKJPJXXXX,"MORGAN STANLEY MUFG SECURITIES CO., LTD."
MTBCJPJT,MTBCJPJTXXX,MITSUBISHI UFJ TRUST AND BANKING CORPORATION
MTBJJPJT,MTBJJPJTAGT,THE MASTER TRUST BANK OF JAPAN LTD
MTBJJPJT,MTBJJPJTXXX,THE MASTER TRUST BANK OF JAPAN LTD
MUBKJPJT,MUBKJPJTXXX,THE MUSASHINO BANK LIMITED
MYAMJPJ1,MYAMJPJ1XXX,MEIJI YASUDA ASSET MANAGEMENT COMPANY LTD.
MYLIJPJ1,MYLIJPJ1XXX,MEIJI YASUDA LIFE INSURANCE COMPANY
MYLIJPJT,MYLIJPJTXXX,MEIJI YASUDA LIFE INSURANCE COMPANY
NAGKJPJ1,NAGKJPJ1XXX,"THE BANK OF NAGASAKI,LTD."
NAGOJPJN,NAGOJPJNXXX,"THE BANK OF NAGOYA, LTD."
NAIEJPJ1,NAIEJPJ1OSA,NAITO SECURITIES CO
NAIEJPJ1,NAIEJPJ1XXX,NAITO SECURITIES CO
NAKSJPJ1,NAKSJPJ1XXX,NAKAHARA SECURITIES CO
NAMJJPJ2,NAMJJPJ2XXX,NISSAY ASSET MANAGEMENT CORPORATION
NAMJJPJT,NAMJJPJTXXX,NISSAY ASSET MANAGEMENT CORPORATION
NAMKJPJT,NAMKJPJTADV,"NOMURA ASSET MANAGEMENT CO., LTD."
NAMKJPJT,NAMKJPJTBFT,"NOMURA ASSET MANAGEMENT CO., LTD."
NAMKJPJT,NAMKJPJTFDV,"NOMURA ASSET MANAGEMENT CO., LTD."
NAMKJPJT,NAMKJPJTXXX,"NOMURA ASSET MANAGEMENT CO., LTD."
NAMTJPJ1,NAMTJPJ1OP1,"NIKKO ASSET MANAGEMENT CO., LTD"
NAMTJPJ1,NAMTJPJ1XXX,"NIKKO ASSET MANAGEMENT CO., LTD"
NANTJPJT,NANTJPJTXXX,THE NANTO BANK LIMITED
NAREJPJ1,NAREJPJ1XXX,"PHILIP SECURITIES CO., LTD"
NATAJPJT,NATAJPJTXXX,NATIONAL AUSTRALIA BANK LTD
NATXJPJ2,NATXJPJ2XXX,NATIXIS
NATXJPJT,NATXJPJTXXX,"NATIXIS JAPAN SECURITIES CO., LTD."
NBPAJPJT,NBPAJPJTOSK,NATIONAL BANK OF PAKISTAN (TOKYO BRANCH)
NBPAJPJT,NBPAJPJTXXX,NATIONAL BANK OF PAKISTAN (TOKYO BRANCH)
NCBTJPJT,NCBTJPJTXXX,"AOZORA BANK, LTD"
NCTBJPJ1,NCTBJPJ1XXX,"NORINCHUKIN TRUST AND BANKING CO., LTD., THE"
NFPSJPJT,NFPSJPJTCCS,NOMURA FINANCIAL PRODUCTS AND SERVICES INC
NFPSJPJT,NFPSJPJTXXX,NOMURA FINANCIAL PRODUCTS AND SERVICES INC
NGLOJPJ1,NGLOJPJ1XXX,"NAITO SECURITIES CO.,LTD"
NGNOJPJ1,NGNOJPJ1XXX,"NAGANO SECURITIES CO. ,LTD."
NIGTJPJ1,NIGTJPJ1XXX,"OKASAN NIIGATA SECURITIES CO., LTD"
NIHHJPJ1,NIHHJPJ1XXX,THE NISSHIN SHINKIN BANK
NISHJPJ1,NISHJPJ1XXX,"SBI SECURITIES CO.,LTD"
NISIJPJT,NISIJPJTFKK,"THE NISHI-NIPPON CITY BANK, LTD."
NISIJPJT,NISIJPJTXXX,"THE NISHI-NIPPON CITY BANK, LTD."
NISMJPJ1,NISMJPJ1XXX,"NISHIMURA SECURITIES CO., LTD"
NISSJPJ1,NISSJPJ1XXX,"NISSAN SECURITIES CO.,LTD."
NJGLJPJ1,NJGLJPJ1XXX,NIKE JAPAN GROUP LLC
NKSCJPJ1,NKSCJPJ1FI1,SMBC NIKKO SECURITIES INC.
NKSCJPJT,NKSCJPJTXXX,SMBC NIKKO SECURITIES INC.
NLICJP22,NLICJP22XXX,NIPPON LIFE INSURANCE COMPANY
NLICJPJ1,NLICJPJ1BND,NIPPON LIFE INSURANCE COMPANY
NLICJPJ1,NLICJPJ1EQY,NIPPON LIFE INSURANCE COMPANY
NLICJPJ1,NLICJPJ1XXX,NIPPON LIFE INSURANCE COMPANY
NMRSJPJT,NMRSJPJTXXX,"NOMURA SECURITIES CO., LTD."
NMTBJPJT,NMTBJPJTFXO,"NOMURA TRUST AND BANKING CO.,LTD."
NMTBJPJT,NMTBJPJTTAD,"NOMURA TRUST AND BANKING CO.,LTD."
NMTBJPJT,NMTBJPJTTRU,"NOMURA TRUST AND BANKING CO.,LTD."
NMTBJPJT,NMTBJPJTXXX,"NOMURA TRUST AND BANKING CO.,LTD."
NOCUJPJT,NOCUJPJTCLS,THE NORINCHUKIN BANK
NOCUJPJT,NOCUJPJTXXX,THE NORINCHUKIN BANK
NORPJPJP,NORPJPJPXXX,"NORTH PACIFIC BANK, LTD."
NOSCJPJ1,NOSCJPJ1XXX,THE BANK OF NOVA SCOTIA
NRSKJPJ1,NRSKJPJ1XXX,THE NATIONAL REGISTRY SYSTEM
NSBLJPJT,NSBLJPJTXXX,CITIGROUP GLOBAL MARKETS JAPAN INC.
NTSSJPJT,NTSSJPJTXXX,"SBI SUMISHIN NET BANK , LTD."
NWSJJPJT,NWSJJPJTXXX,NATWEST MARKETS SECURITIES JAPAN LIMITED
OCBCJPJT,OCBCJPJTXXX,OVERSEA-CHINESE BANKING CORP LTD
OGAKJPJT,OGAKJPJTXXX,THE OGAKI KYORITSU BANK LIMITED
OHSHJPJ1,OHSHJPJ1XXX,THE OHKAWA SHINKIN BANK
OITAJPJT,OITAJPJTXXX,"OITA BANK LTD., THE"
OJISJPJT,OJISJPJTXXX,"JOHOKU SHINKIN BANK, THE"
OKAOJPJ1,OKAOJPJ1XXX,"OKASAN ONLINE SECURITIES CO.,LTD"
OKASJPJT,OKASJPJTXXX,"OKASAN SECURITIES CO., LTD."
OKSBJPJZ,OKSBJPJZXXX,THE OKAZAKI SHINKIN BANK
OKSEJPJ1,OKSEJPJ1XXX,"OKACHI SECURITIES CO., LTD."
OKWAJPJ1,OKWAJPJ1XXX,OKINAWA KAIHO BANK
OLIOJPJ1,OLIOJPJ1XXX,ORIX LIFE INSURANCE CORPORATION
ORCRJPJ1,ORCRJPJ1XXX,ORIX BANK COPORATION
OSABJPJS,OSABJPJSXXX,"KANSAI MIRAI BANK, LIMITED"
OSACJPJS,OSACJPJSXXX,THE OSAKA CITY SHINKIN BANK
OSASJPJ1,OSASJPJ1XXX,"SBI SECURITIES CO.,LTD"
PCBCJPJT,PCBCJPJTFTU,CHINA CONSTRUCTION BANK CORPORATION TOKYO BRANCH
PCBCJPJT,PCBCJPJTXXX,CHINA CONSTRUCTION BANK CORPORATION TOKYO BRANCH
PEFSJPJM,PEFSJPJMXXX,PENSION FUND ASSOCIATION
PHSJJPJ1,PHSJJPJ1XXX,"PHILLIP SECURITIES JAPAN, LTD."
PICTJPJT,PICTJPJTXXX,PICTET ASSET MANAGEMENT (JAPAN) LTD
PIMJJPJ1,PIMJJPJ1XXX,"PGIM JAPAN CO., LTD"
PNBMJPJT,PNBMJPJTXXX,PHILIPPINE NATIONAL BANK TOKYO BRANCH
PNBPJPJX,PNBPJPJXXXX,"WELLS FARGO BANK, N.A., TOKYO BRANCH"
QBCPJPJT,QBCPJPJTXXX,"QUEEN BEE CAPITAL CO., LTD."
RAERJPJ1,RAERJPJ1XXX,"RAKUTEN SECURITIES, INC."
RAKMJPJ2,RAKMJPJ2XXX,"RAKUTEN INVESTMENT MANAGEMENT,INC."
RAKTJPJT,RAKTJPJTXXX,"RAKUTEN BANK, LTD."
RBDSJPJT,RBDSJPJTXXX,"RBC CAPITAL MARKETS (JAPAN) LTD., TOKYO"
REHDJPJ1,REHDJPJ1XXX,GS RENEWABLE HOLDINGS TK
REJAJPJ1,REJAJPJ1XXX,GS REALTY JAPAN
RESGJP22,RESGJP22XXX,"RESONA ASSET MANAGEMENT CO., LTD."
RIKBJPJT,RIKBJPJTXXX,"THE HOKURIKU BANK,LTD."
ROYCJPJT,ROYCJPJTXXX,ROYAL BANK OF CANADA
RYUBJPJZ,RYUBJPJZXXX,BANK OF THE RYUKYUS LIMITED
SAEEJPJ1,SAEEJPJ1XXX,"MUSASHI SECURITIES CO., LTD"
SAIBJPJT,SAIBJPJTXXX,"SAITAMA RESONA BANK, LIMITED"
SAIKJPJS,SAIKJPJSXXX,"THE SAIKYO BANK,LTD."
SAKBJPJ1,SAKBJPJ1XXX,"THE SAIKYO BANK,LTD."
SAUCJPJ1,SAUCJPJ1XXX,SAXO BANK SECURITIES LTD
SBFLJPJ1,SBFLJPJ1XXX,"SBI FXTRADE CO,LTD"
SBINJPJT,SBINJPJTOSA,STATE BANK OF INDIA
SBINJPJT,SBINJPJTXXX,STATE BANK OF INDIA
SBOSJPJX,SBOSJPJXXXX,"STATE STREET BANK AND TRUST COMPANY, TOKYO BRANCH"
SCBLJPJT,SCBLJPJTXXX,THE STANDARD CHARTERED BANK
SCNTJPJ1,SCNTJPJ1XXX,SAMSUNG C AND T JAPAN CORPORATION
SDAIJPJ1,SDAIJPJ1XXX,"MITSUBISHI UFJ SECURITIES HOLDINGS CO., LTD."
SEDAJPJ1,SEDAJPJ1XXX,DAISHIN SECURITIES CO. LTD
SEDIJPJ1,SEDIJPJ1XXX,"THE SENDAI BANK,LTD."
SESKJPJ1,SESKJPJ1001,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1002,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1003,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1004,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1005,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1006,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1007,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1008,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1009,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1010,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1021,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1022,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1023,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1024,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1025,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1026,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1027,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1028,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1029,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1030,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1031,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1032,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1033,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1034,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1035,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1036,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1037,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1038,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1039,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1040,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1041,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1042,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1043,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1044,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1045,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1046,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1047,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1048,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1049,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1050,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1051,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1101,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1102,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1103,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1104,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1105,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1106,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1107,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1108,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1111,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1114,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1117,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1141,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1142,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1144,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1145,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1147,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1149,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1151,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1157,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1158,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1159,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1160,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1161,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1162,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1163,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1164,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1165,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1166,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1167,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1168,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1169,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1170,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1171,THE SEIBU SHINKIN BANK
SESKJPJ1,SESKJPJ1XXX,THE SEIBU SHINKIN BANK
SGBKJPJT,SGBKJPJTMAT,THE SAN-IN GODO BANK LIMITED
SGBKJPJT,SGBKJPJTXXX,THE SAN-IN GODO BANK LIMITED
SGNPJPJT,SGNPJPJTXXX,SOCIETE GENERALE SECURITIES JAPAN LIMITED
SHBKJPJX,SHBKJPJXXXX,SHINHAN BANK
SHIAJPJ1,SHIAJPJ1XXX,"KIRAYAKA BANK,LTD."
SHIZJPJT,SHIZJPJTXXX,THE SHIZUOKA BANK LTD
SHMMJPJ1,SHMMJPJ1XXX,"THE SHIMANE BANK, LTD."
SHSKJPJ1,SHSKJPJ1XXX,"SHIN SECURITIES CO., LTD. SAKAMOTO"
SHTCJPJ1,SHTCJPJ1XXX,"SHINSEI TRUST AND BANKING CO.,LTD."
SHWAJPJT,SHWAJPJTXXX,"THE JUHACHI-SHINWA BANK, LTD."
SIEGJPJ1,SIEGJPJ1XXX,"LEADING SECURITIES CO.,LTD"
SIGAJPJT,SIGAJPJTXXX,THE SHIGA BANK LIMITED
SIKOJPJT,SIKOJPJTXXX,THE SHIKOKU BANK LTD
SINWJPJ1,SINWJPJ1XXX,"OKASAN NIIGATA SECURITIES CO., LTD"
SJNIJPJ1,SJNIJPJ1XXX,SOMPO JAPAN NIPPONKOA INSURANCE INC.
SKAMJPJ1,SKAMJPJ1XXX,"SHINKIN ASSET MANAGEMENT CO., LTD"
SKCKJPJT,SKCKJPJTXXX,"THE SHOKO CHUKIN BANK, LTD."
SKSCJPJ1,SKSCJPJ1XXX,"SHINKIN SECURITIES CO., LTD."
SKSNJPJT,SKSNJPJTXXX,"SBI OKASAN ASSET MANAGEMENT CO., LTD."
SLICJPJ1,SLICJPJ1XXX,SUMITOMO LIFE INSURANCE COMPANY
SLICJPJB,SLICJPJBXXX,SUMITOMO LIFE INSURANCE COMPANY
SLIDJPJ1,SLIDJPJ1XXX,"SONY LIFE INSURANCE CO.,LTD."
SMAMJPJ1,SMAMJPJ1XXX,"SUMITOMO MITSUI DS ASSET MANAGEMENT COMPANY, LIMITED"
SMAMJPJX,SMAMJPJXXXX,"SUMITOMO MITSUI DS ASSET MANAGEMENT COMPANY, LIMITED"
SMBCJPJT,SMBCJPJTCLS,SUMITOMO MITSUI BANKING CORPORATION (FORMERLY SUMITOMO BANK)
SMBCJPJT,SMBCJPJTOSA,SUMITOMO MITSUI BANKING CORPORATION (FORMERLY SUMITOMO BANK)
SMBCJPJT,SMBCJPJTXXX,SUMITOMO MITSUI BANKING CORPORATION (FORMERLY SUMITOMO BANK)
SMTCJPJ2,SMTCJPJ2BNK,SMBC TRUST BANK LTD.
SMTCJPJ2,SMTCJPJ2XXX,SMBC TRUST BANK LTD.
SMTCJPJT,SMTCJPJTXXX,SMBC TRUST BANK LTD.
SMTEJP22,SMTEJP22XXX,"SUMITOMO MITSUI TRUST ASSET MANAGEMENT CO., LTD."
SMTEJPJ2,SMTEJPJ2XXX,"SUMITOMO MITSUI TRUST ASSET MANAGEMENT CO., LTD."
SMTEJPJ3,SMTEJPJ3XXX,"SUMITOMO MITSUI TRUST ASSET MANAGEMENT CO., LTD."
SMTEJPJB,SMTEJPJBXXX,"SUMITOMO MITSUI TRUST ASSET MANAGEMENT CO., LTD."
SMTEJPJC,SMTEJPJCXXX,"SUMITOMO MITSUI TRUST ASSET MANAGEMENT CO., LTD."
SMZGJPJT,SMZGJPJTXXX,THE SHIMIZU BANK LIMITED
SNAIJPJT,SNAIJPJTXXX,THE SHONAI BANK LIMITED
SNYBJPJT,SNYBJPJTXXX,SONY BANK INC.
SOGEJPJT,SOGEJPJTXXX,SOCIETE GENERALE
SOLAJPJ1,SOLAJPJ1XXX,"LANDESBANK BADEN-WUERTTEMBERG, TOKYO"
SPAXJPJT,SPAXJPJTXXX,"SPARX ASSET MANAGEMENT CO., LTD."
SRFXJPJT,SRFXJPJTXXX,SURUGA BANK LTD.
SSBCJPJ1,SSBCJPJ1XXX,"CITIGROUP ASSET MANAGEMENT CO., LTD"
SSBKJPJZ,SSBKJPJZXXX,THE SETO SHINKIN BANK
SSCHJPJ1,SSCHJPJ1XXX,SCHRODER INVESTMENT MANAGEMENT (JAPAN) LIMITED
SSGAJP21,SSGAJP21XXX,"STATE STREET GLOBAL ADVISORS (JAPAN) CO., LTD."
SSGRJPJ1,SSGRJPJ1XXX,STATE STREET GLOBAL MARKETS (JAPAN)
SSHBJPJT,SSHBJPJTXXX,THE SUGAMO SHINKIN BANK
SSTBJPJX,SSTBJPJXGCX,STATE STREET TRUST AND BANKING CO. LTD.
SSTBJPJX,SSTBJPJXIMS,STATE STREET TRUST AND BANKING CO. LTD.
SSTBJPJX,SSTBJPJXINS,STATE STREET TRUST AND BANKING CO. LTD.
SSTBJPJX,SSTBJPJXITM,STATE STREET TRUST AND BANKING CO. LTD.
SSTBJPJX,SSTBJPJXMTP,STATE STREET TRUST AND BANKING CO. LTD.
SSTBJPJX,SSTBJPJXOTB,STATE STREET TRUST AND BANKING CO. LTD.
SSTBJPJX,SSTBJPJXXXX,STATE STREET TRUST AND BANKING CO. LTD.
STBCJPJ2,STBCJPJ2XXX,"SUMITOMO MITSUI TRUST BANK,LIMITED"
STBCJPJT,STBCJPJTCLS,"SUMITOMO MITSUI TRUST BANK,LIMITED"
STBCJPJT,STBCJPJTCUS,"SUMITOMO MITSUI TRUST BANK,LIMITED"
STBCJPJT,STBCJPJTSAD,"SUMITOMO MITSUI TRUST BANK,LIMITED"
STBCJPJT,STBCJPJTSBS,"SUMITOMO MITSUI TRUST BANK,LIMITED"
STBCJPJT,STBCJPJTXXX,"SUMITOMO MITSUI TRUST BANK,LIMITED"
SWHQJPJT,SWHQJPJTXXX,S.W.I.F.T. JAPAN LTD
TACBJPJT,TACBJPJTXXX,"TAIWAN COOPERATIVE BANK CO., LTD. TOKYO BRANCH"
TACHJPJ1,TACHJPJ1XXX,"TACHIBANA SECURITIES CO., LTD."
TAHSJPJ1,TAHSJPJ1XXX,"MITSUBISHI UFJ SECURITIES HOLDINGS CO.,LTD"
TAIHJPJ1,TAIHJPJ1XXX,"MITSUBISHI UFJ SECURITIES HOLDINGS CO., LTD"
TAIKJPJT,TAIKJPJTXXX,"THE TAIKO BANK, LTD."
TAKAJPJ1,TAKAJPJ1XXX,"TOKAI TOKYO SECURITIES CO., LTD"
TAMAJPJT,TAMAJPJTXXX,THE TAMA SHINKIN BANK
TAMCJPJ1,TAMCJPJ1XXX,"SUMITOMO MITSUI DS ASSET MANAGEMENT CO., LTD"
TCSBJPJ2,TCSBJPJ2XXX,"CUSTODY BANK OF JAPAN, LTD."
TCSBJPJT,TCSBJPJTXXX,"CUSTODY BANK OF JAPAN, LTD."
TDAMJPJ1,TDAMJPJ1XXX,"T AND D ASSET MANAGEMENT CO., LTD"
TDOMJPJ1,TDOMJPJ1XXX,TORONTO DOMINION BANK
TDSEJPJ1,TDSEJPJ1XXX,TORONTO-DOMINION SECURITIES INC.
TFSCJPJ1,TFSCJPJ1XXX,"TOKAI TOKYO SECURITIES CO., LTD"
TFUHJPJ1,TFUHJPJ1XXX,"UEDA TOTAN FOREX,LTD."
TIUDJPJ1,TIUDJPJ1XXX,"TOTAN ICAP CO., LTD"
TJLIJPJT,TJLIJPJTXXX,TAIJU LIFE INSURANCE COMPANY LTD
TJMAJPJZ,TJMAJPJZXXX,"THE TAJIMA BANK, LTD"
TKSBJPJZ,TKSBJPJZXXX,"THE TOKUSHIMA TAISHO BANK, LTD."
TKTSJPJT,TKTSJPJTXXX,"THE TOKYO TANSHI CO., LTD"
TMAJJPJT,TMAJJPJTXXX,"TOKIO MARINE ASSET MANAGEMENT CO., LTD."
TMAMJPJ1,TMAMJPJ1XXX,"MITSUBISHI UFJ KOKUSAI ASSET MANAGEMENT CO., LTD"
TMNFJPJ1,TMNFJPJ1XXX,"TOKIO MARINE AND NICHIDO FIRE INSURANCE CO., LTD."
TMTDJPJ1,TMTDJPJ1XXX,"AU KABUCOM SECURITIES CO., LTD"
TOCIJPJT,TOCIJPJTXXX,THE TOCHIGI BANK LTD.
TOHKJPJ1,TOHKJPJ1XXX,"THE TOHOKU BANK, LTD"
TOHOJPJT,TOHOJPJTXXX,THE TOHO BANK LTD
TOMAJPJZ,TOMAJPJZXXX,TOMATO BANK LIMITED
TOMIJPJT,TOMIJPJTXXX,"KIRABOSHI BANK, LTD."
TOSKJPJ1,TOSKJPJ1XXX,TONO SHINKIN BANK
TOWAJPJT,TOWAJPJTXXX,THE TOWA BANK LIMITED
TOWSJPJ1,TOWSJPJ1XXX,"MITSUBISHI UFJ SECURITIES HOLDINGS CO.,LTD."
TOYMJPJT,TOYMJPJTXXX,"THE BANK OF TOYAMA, LTD."
TRSDJPJ1,TRSDJPJ1XXX,"TRADERS SECURITIES CO.,LTD NO3"
TRWIJPJ1,TRWIJPJ1XXX,TRANSFERWISE JAPAN K.K.
TSBKJPJT,TSBKJPJTXXX,THE TOKYO STAR BANK LIMITED
TSIBJPJT,TSIBJPJTXXX,"TAISHIN INTERNATIONAL BANK CO., LTD"
TTDTJPJ1,TTDTJPJ1XXX,"TOTAN ICAP CO., LTD."
TTSEJPJT,TTSEJPJTXXX,TOKAI TOKYO SECURITIES CO. LTD
TYSCJPJ1,TYSCJPJ1XXX,TOYO SECURITIES CO LTD
TYSCJPJ2,TYSCJPJ2XXX,TOYO SECURITIES CO LTD
UBAFJPJX,UBAFJPJXXXX,U.B.A.F. - UNION DE BANQUES ARABES ET FRANCAISES TOKYO BRANCH
UBSAJPJT,UBSAJPJTXXX,UBS ASSET MANAGEMENT (JAPAN) LTD.
UBSTJPJ3,UBSTJPJ3SCI,"UBS SUMI TRUST WEALTH MANAGEMENT CO., LTD."
UBSTJPJ3,UBSTJPJ3XXX,"UBS SUMI TRUST WEALTH MANAGEMENT CO., LTD."
UBSWJPJ9,UBSWJPJ9XXX,"UBS SECURITIES JAPAN CO., LTD"
UBSWJPJK,UBSWJPJKXXX,UBS AG TOKYO BRANCH
UBSWJPJT,UBSWJPJTCLS,UBS AG TOKYO BRANCH
UBSWJPJT,UBSWJPJTSCI,UBS AG TOKYO BRANCH
